trxID,amount,type,transactionTime
TRX000499,120879,CREDIT,2024-01-14T23:32:00
TRX000500,109976,DEBIT,2024-01-10T04:09:00
TRX000501,103199,DEBIT,2024-01-14T07:00:00
TRX000502,101742,DEBIT,2024-01-23T14:33:00
TRX000503,117355,DEBIT,2024-01-15T03:16:00
TRX000504,109497,CREDIT,2024-01-27T08:35:00
TRX000505,104101,DEBIT,2024-01-13T03:21:00
TRX000506,109653,DEBIT,2024-01-13T07:07:00
TRX000507,121441,CREDIT,2024-01-14T01:45:00
TRX000508,110205,CREDIT,2024-01-25T15:22:00
TRX000509,126105,DEBIT,2024-01-13T13:12:00
TRX000510,104580,DEBIT,2024-01-08T11:46:00
TRX000511,117491,CREDIT,2024-01-18T02:42:00
TRX000512,122510,CREDIT,2024-01-14T22:12:00
TRX000513,119506,DEBIT,2024-01-14T05:45:00
TRX000514,114113,CREDIT,2024-01-12T05:36:00
TRX000515,111289,DEBIT,2024-01-23T07:22:00
TRX000516,130338,DEBIT,2024-01-22T01:59:00
TRX000517,126576,DEBIT,2024-01-24T06:00:00
TRX000518,129821,DEBIT,2024-01-03T08:27:00
TRX000519,106207,CREDIT,2024-01-14T15:46:00
TRX000520,103015,CREDIT,2024-01-27T15:53:00
TRX000521,113567,DEBIT,2024-01-31T11:46:00
TRX000522,107196,CREDIT,2024-01-24T22:45:00
TRX000523,124606,DEBIT,2024-01-29T11:28:00
TRX000524,113068,CREDIT,2024-01-04T04:36:00
TRX000525,103440,DEBIT,2024-01-06T11:16:00
TRX000526,124263,DEBIT,2024-01-14T07:18:00
TRX000527,109627,CREDIT,2024-01-13T20:21:00
TRX000528,104275,CREDIT,2024-01-27T11:21:00
TRX000529,108595,CREDIT,2024-01-13T20:06:00
TRX000530,103890,CREDIT,2024-01-31T03:59:00
TRX000531,115937,CREDIT,2024-01-31T00:49:00
TRX000532,115833,CREDIT,2024-01-30T01:22:00
TRX000533,100148,DEBIT,2024-01-13T08:21:00
TRX000534,126893,CREDIT,2024-01-12T15:10:00
TRX000535,100287,DEBIT,2024-01-24T07:32:00
TRX000536,113761,DEBIT,2024-01-27T07:00:00
TRX000537,102843,CREDIT,2024-01-24T01:22:00
TRX000538,118379,DEBIT,2024-01-26T16:06:00
TRX000539,113667,DEBIT,2024-01-28T08:05:00
TRX000540,104356,DEBIT,2024-01-30T16:04:00
TRX000541,127842,DEBIT,2024-01-21T03:18:00
TRX000542,131028,DEBIT,2024-01-10T16:32:00
TRX000543,107602,CREDIT,2024-01-08T11:05:00
TRX000544,106778,DEBIT,2024-01-02T13:22:00
TRX000545,130805,CREDIT,2024-01-16T22:06:00
TRX000546,106060,CREDIT,2024-01-12T19:11:00
TRX000547,123629,CREDIT,2024-01-17T22:33:00
TRX000548,102534,CREDIT,2024-01-03T18:22:00
TRX000549,100715,CREDIT,2024-01-11T08:44:00
TRX000550,106208,CREDIT,2024-01-23T01:20:00
TRX000551,111236,DEBIT,2024-01-15T15:48:00
TRX000552,128771,CREDIT,2024-01-16T18:13:00
TRX000553,106407,CREDIT,2024-01-02T05:18:00
TRX000554,130836,CREDIT,2024-01-08T19:05:00
TRX000555,110551,CREDIT,2024-01-10T20:06:00
TRX000556,108849,DEBIT,2024-01-12T00:47:00
TRX000557,111342,DEBIT,2024-01-06T23:41:00
TRX000558,114287,CREDIT,2024-01-16T20:51:00
TRX000559,110609,DEBIT,2024-01-08T19:38:00
TRX000560,111390,CREDIT,2024-01-06T21:22:00
TRX000561,104486,CREDIT,2024-01-21T03:13:00
TRX000562,102338,DEBIT,2024-01-27T13:35:00
TRX000563,122852,DEBIT,2024-01-25T11:20:00
TRX000564,106997,CREDIT,2024-01-03T03:02:00
TRX000565,128468,CREDIT,2024-01-22T18:18:00
TRX000566,126522,CREDIT,2024-01-04T07:25:00
TRX000567,108387,CREDIT,2024-01-30T08:50:00
TRX000568,110440,CREDIT,2024-01-27T20:23:00
TRX000569,130258,CREDIT,2024-01-14T11:16:00
TRX000570,131627,CREDIT,2024-01-26T06:22:00
TRX000571,102050,CREDIT,2024-01-29T16:50:00
TRX000572,105181,CREDIT,2024-01-02T21:06:00
TRX000573,100306,DEBIT,2024-01-08T01:16:00
TRX000574,131481,CREDIT,2024-01-24T03:22:00
TRX000575,106254,DEBIT,2024-01-16T07:25:00
TRX000576,113754,DEBIT,2024-01-20T08:43:00
TRX000577,130454,CREDIT,2024-01-04T01:05:00
TRX000578,129158,CREDIT,2024-01-27T23:01:00
TRX000579,130444,CREDIT,2024-01-11T03:23:00
TRX000580,105777,DEBIT,2024-01-02T13:56:00
TRX000581,102892,DEBIT,2024-01-28T16:04:00
TRX000582,107774,CREDIT,2024-01-17T15:03:00
TRX000583,112980,DEBIT,2024-01-08T23:12:00
TRX000584,107114,DEBIT,2024-01-27T14:55:00
TRX000585,115051,CREDIT,2024-01-25T06:42:00
TRX000586,119523,CREDIT,2024-01-25T02:23:00
TRX000587,101258,CREDIT,2024-01-22T08:56:00
TRX000588,103667,DEBIT,2024-01-16T13:42:00
TRX000589,107503,CREDIT,2024-01-13T22:13:00
TRX000590,123767,CREDIT,2024-01-02T19:16:00
TRX000591,132001,CREDIT,2024-01-05T18:06:00
TRX000592,103305,CREDIT,2024-01-10T14:50:00
TRX000593,127444,CREDIT,2024-01-13T01:58:00
TRX000594,126125,CREDIT,2024-01-13T00:49:00
TRX000595,121966,CREDIT,2024-01-17T00:27:00
TRX000596,113252,CREDIT,2024-01-25T20:36:00
TRX000597,120820,CREDIT,2024-01-03T06:53:00
TRX000598,105519,DEBIT,2024-01-16T23:09:00
TRX000599,128525,DEBIT,2024-01-27T06:43:00
TRX000600,101541,DEBIT,2024-01-24T22:55:00
TRX000601,128610,CREDIT,2024-01-08T18:45:00
TRX000602,117293,CREDIT,2024-01-07T12:47:00
TRX000603,110711,DEBIT,2024-01-06T23:20:00
TRX000604,125823,DEBIT,2024-01-20T06:13:00
TRX000605,108002,DEBIT,2024-01-05T15:48:00
TRX000606,124907,CREDIT,2024-01-02T04:56:00
TRX000607,107231,DEBIT,2024-01-03T14:40:00
TRX000608,108327,CREDIT,2024-01-01T22:56:00
TRX000609,122927,DEBIT,2024-01-07T23:38:00
TRX000610,112137,CREDIT,2024-01-25T07:38:00
TRX000611,125904,DEBIT,2024-01-20T05:04:00
TRX000612,128379,CREDIT,2024-01-05T02:33:00
TRX000613,124651,CREDIT,2024-01-14T13:58:00
TRX000614,126607,CREDIT,2024-01-14T16:51:00
TRX000615,103943,DEBIT,2024-01-12T16:26:00
TRX000616,121459,DEBIT,2024-01-09T03:19:00
TRX000617,132452,DEBIT,2024-01-30T08:42:00
TRX000618,118463,DEBIT,2024-01-14T20:21:00
TRX000619,118288,CREDIT,2024-01-01T00:09:00
TRX000620,118347,DEBIT,2024-01-03T17:34:00
TRX000621,100620,CREDIT,2024-01-20T16:11:00
TRX000622,109721,DEBIT,2024-01-14T12:16:00
TRX000623,124065,CREDIT,2024-01-30T07:19:00
TRX000624,109933,CREDIT,2024-01-27T14:30:00
TRX000625,117941,DEBIT,2024-01-03T05:12:00
TRX000626,132140,DEBIT,2024-01-15T11:11:00
TRX000627,121273,CREDIT,2024-01-13T15:05:00
TRX000628,114207,CREDIT,2024-01-12T19:13:00
TRX000629,127631,DEBIT,2024-01-22T19:39:00
TRX000630,108706,CREDIT,2024-01-02T23:20:00
TRX000631,126071,DEBIT,2024-01-18T17:05:00
TRX000632,120817,CREDIT,2024-01-08T05:04:00
TRX000633,108770,CREDIT,2024-01-01T13:26:00
TRX000634,132362,CREDIT,2024-01-11T08:33:00
TRX000635,125883,DEBIT,2024-01-30T14:48:00
TRX000636,129251,CREDIT,2024-01-15T20:28:00
TRX000637,103818,CREDIT,2024-01-23T04:50:00
TRX000638,104674,DEBIT,2024-01-14T19:09:00
TRX000639,115582,DEBIT,2024-01-29T00:20:00
TRX000640,119896,CREDIT,2024-01-20T23:33:00
TRX000641,115766,DEBIT,2024-01-20T23:40:00
TRX000642,105579,DEBIT,2024-01-25T03:34:00
TRX000643,131824,CREDIT,2024-01-11T06:25:00
TRX000644,108477,DEBIT,2024-01-12T01:08:00
TRX000645,111455,DEBIT,2024-01-08T16:16:00
TRX000646,129195,CREDIT,2024-01-15T12:42:00
TRX000647,120661,CREDIT,2024-01-09T03:02:00
TRX000648,123127,CREDIT,2024-01-24T01:44:00
TRX000649,121866,DEBIT,2024-01-09T03:10:00
TRX000650,130881,DEBIT,2024-01-24T08:33:00
TRX000651,112543,DEBIT,2024-01-24T20:42:00
TRX000652,123537,CREDIT,2024-01-29T14:38:00
TRX000653,118844,CREDIT,2024-01-26T22:08:00
TRX000654,101867,CREDIT,2024-01-01T22:09:00
TRX000655,113867,CREDIT,2024-01-20T19:43:00
TRX000656,127393,CREDIT,2024-01-06T22:57:00
TRX000657,117825,CREDIT,2024-01-02T15:05:00
TRX000658,100824,CREDIT,2024-01-08T15:43:00
TRX000659,123644,CREDIT,2024-01-08T23:47:00
TRX000660,104830,DEBIT,2024-01-11T17:12:00
TRX000661,120475,DEBIT,2024-01-31T17:11:00
TRX000662,122541,CREDIT,2024-01-03T15:00:00
TRX000663,110424,DEBIT,2024-01-06T09:58:00
TRX000664,102691,CREDIT,2024-01-23T01:02:00
TRX000665,117451,DEBIT,2024-01-11T05:18:00
TRX000666,126296,CREDIT,2024-01-30T03:04:00
TRX000667,128677,CREDIT,2024-01-03T05:01:00
TRX000668,126560,DEBIT,2024-01-14T13:20:00
TRX000669,125634,CREDIT,2024-01-21T17:48:00
TRX000670,104086,CREDIT,2024-01-10T23:31:00
TRX000671,114849,DEBIT,2024-01-02T21:44:00
TRX000672,111301,DEBIT,2024-01-23T19:05:00
TRX000673,119588,DEBIT,2024-01-05T09:40:00
TRX000674,118085,CREDIT,2024-01-28T13:17:00
TRX000675,132132,DEBIT,2024-01-06T13:49:00
TRX000676,130638,DEBIT,2024-01-28T18:17:00
TRX000677,126529,CREDIT,2024-01-01T16:35:00
TRX000678,121962,CREDIT,2024-01-16T13:02:00
TRX000679,112631,CREDIT,2024-01-22T22:21:00
TRX000680,127950,CREDIT,2024-01-03T01:22:00
TRX000681,115156,CREDIT,2024-01-09T14:05:00
TRX000682,118017,CREDIT,2024-01-25T15:29:00
TRX000683,128113,CREDIT,2024-01-06T20:20:00
TRX000684,105243,CREDIT,2024-01-04T10:07:00
TRX000685,111481,DEBIT,2024-01-12T15:48:00
TRX000686,104327,DEBIT,2024-01-01T02:34:00
TRX000687,106966,DEBIT,2024-01-09T07:28:00
TRX000688,118014,DEBIT,2024-01-10T04:23:00
TRX000689,106479,DEBIT,2024-01-10T08:07:00
TRX000690,101703,CREDIT,2024-01-18T12:42:00
TRX000691,126831,CREDIT,2024-01-14T10:11:00
TRX000692,128216,CREDIT,2024-01-16T12:50:00
TRX000693,123153,DEBIT,2024-01-24T01:19:00
TRX000694,107878,DEBIT,2024-01-04T22:30:00
TRX000695,102248,CREDIT,2024-01-27T13:44:00
TRX000696,111635,CREDIT,2024-01-10T18:11:00
TRX000697,106132,CREDIT,2024-01-21T01:30:00
TRX000698,104879,CREDIT,2024-01-09T21:27:00
TRX000699,127853,DEBIT,2024-01-31T20:39:00
TRX000700,111438,CREDIT,2024-01-23T11:36:00
TRX000701,132481,DEBIT,2024-01-01T20:36:00
TRX000702,130847,DEBIT,2024-01-27T17:53:00
TRX000703,132610,CREDIT,2024-01-18T20:32:00
TRX000704,109895,DEBIT,2024-01-05T18:04:00
TRX000705,115312,CREDIT,2024-01-07T06:50:00
TRX000706,116271,DEBIT,2024-01-16T11:07:00
TRX000707,105636,DEBIT,2024-01-09T02:40:00
TRX000708,130950,CREDIT,2024-01-31T06:41:00
TRX000709,121481,DEBIT,2024-01-22T22:54:00
TRX000710,118500,DEBIT,2024-01-14T01:28:00
TRX000711,106148,CREDIT,2024-01-10T02:58:00
TRX000712,117966,CREDIT,2024-01-23T02:26:00
TRX000713,114491,CREDIT,2024-01-10T01:52:00
TRX000714,130199,DEBIT,2024-01-30T17:54:00
TRX000715,105661,DEBIT,2024-01-29T08:32:00
TRX000716,130372,CREDIT,2024-01-30T15:08:00
TRX000717,112825,DEBIT,2024-01-29T20:14:00
TRX000718,128387,CREDIT,2024-01-23T08:42:00
TRX000719,120187,CREDIT,2024-01-01T17:13:00
TRX000720,108635,CREDIT,2024-01-02T18:33:00
TRX000721,131896,CREDIT,2024-01-27T23:42:00
TRX000722,129554,DEBIT,2024-01-18T01:01:00
TRX000723,123467,DEBIT,2024-01-31T07:03:00
TRX000724,111749,DEBIT,2024-01-24T06:02:00
TRX000725,113385,DEBIT,2024-01-08T10:00:00
TRX000726,131046,DEBIT,2024-01-15T05:59:00
TRX000727,100704,DEBIT,2024-01-31T15:37:00
TRX000728,112794,CREDIT,2024-01-26T08:40:00
TRX000729,127670,DEBIT,2024-01-09T10:26:00
TRX000730,130217,DEBIT,2024-01-03T13:12:00
TRX000731,127051,DEBIT,2024-01-23T19:42:00
TRX000732,125702,DEBIT,2024-01-25T21:44:00
TRX000733,102848,DEBIT,2024-01-05T08:10:00
TRX000734,101525,DEBIT,2024-01-11T16:38:00
TRX000735,109400,CREDIT,2024-01-21T23:48:00
TRX000736,109237,DEBIT,2024-01-20T05:55:00
TRX000737,119699,DEBIT,2024-01-10T14:02:00
TRX000738,123073,CREDIT,2024-01-20T05:35:00
TRX000739,124329,DEBIT,2024-01-16T04:34:00
TRX000740,126398,CREDIT,2024-01-08T12:56:00
TRX000741,100143,DEBIT,2024-01-21T09:06:00
TRX000742,106801,DEBIT,2024-01-03T00:17:00
TRX000743,106004,CREDIT,2024-01-02T07:41:00
TRX000744,106961,DEBIT,2024-01-26T12:08:00
TRX000745,125110,DEBIT,2024-01-20T21:47:00
TRX000746,110235,DEBIT,2024-01-08T22:44:00
TRX000747,111804,DEBIT,2024-01-11T08:12:00
TRX000748,117345,CREDIT,2024-01-29T20:46:00
TRX000749,111092,CREDIT,2024-01-18T20:27:00
TRX000750,126968,CREDIT,2024-01-12T23:55:00
TRX000751,116080,CREDIT,2024-01-05T10:27:00
TRX000752,125072,CREDIT,2024-01-28T07:47:00
TRX000753,114067,DEBIT,2024-01-18T05:32:00
TRX000754,104401,DEBIT,2024-01-01T15:06:00
TRX000755,101062,CREDIT,2024-01-16T06:06:00
TRX000756,129246,DEBIT,2024-01-10T14:57:00
TRX000757,121114,DEBIT,2024-01-28T13:29:00
TRX000758,101702,CREDIT,2024-01-15T03:49:00
TRX000759,116214,DEBIT,2024-01-28T14:20:00
TRX000760,103055,DEBIT,2024-01-28T20:35:00
TRX000761,106921,CREDIT,2024-01-12T07:38:00
TRX000762,124125,CREDIT,2024-01-17T12:06:00
TRX000763,124791,DEBIT,2024-01-27T18:10:00
TRX000764,128224,CREDIT,2024-01-05T12:25:00
TRX000765,100214,CREDIT,2024-01-23T03:08:00
TRX000766,103696,CREDIT,2024-01-31T13:35:00
TRX000767,128091,CREDIT,2024-01-21T04:09:00
TRX000768,101864,CREDIT,2024-01-14T02:53:00
TRX000769,119813,DEBIT,2024-01-19T16:59:00
TRX000770,119444,DEBIT,2024-01-23T21:35:00
TRX000771,124010,DEBIT,2024-01-07T13:24:00
TRX000772,116558,CREDIT,2024-01-16T20:24:00
TRX000773,118570,CREDIT,2024-01-16T17:51:00
TRX000774,114793,CREDIT,2024-01-10T04:59:00
TRX000775,128255,DEBIT,2024-01-26T13:26:00
TRX000776,107695,CREDIT,2024-01-13T07:30:00
TRX000777,122559,DEBIT,2024-01-09T17:29:00
TRX000778,122788,DEBIT,2024-01-02T21:55:00
TRX000779,109732,CREDIT,2024-01-12T12:02:00
TRX000780,131020,DEBIT,2024-01-23T02:00:00
TRX000781,113956,CREDIT,2024-01-22T07:55:00
TRX000782,125694,DEBIT,2024-01-05T17:19:00
TRX000783,101231,DEBIT,2024-01-29T02:16:00
TRX000784,126582,DEBIT,2024-01-02T20:16:00
TRX000785,107129,CREDIT,2024-01-01T17:39:00
TRX000786,100892,CREDIT,2024-01-03T14:38:00
TRX000787,107546,CREDIT,2024-01-08T22:56:00
TRX000788,106042,CREDIT,2024-01-18T12:38:00
TRX000789,130205,CREDIT,2024-01-18T01:59:00
TRX000790,100508,CREDIT,2024-01-14T17:49:00
TRX000791,104932,DEBIT,2024-01-04T17:42:00
TRX000792,111051,CREDIT,2024-01-21T05:52:00
TRX000793,102885,CREDIT,2024-01-27T08:45:00
TRX000794,130275,DEBIT,2024-01-09T09:32:00
TRX000795,114474,CREDIT,2024-01-22T17:40:00
TRX000796,126002,DEBIT,2024-01-23T22:06:00
TRX000797,109212,CREDIT,2024-01-27T21:24:00
TRX000798,101031,CREDIT,2024-01-30T00:49:00
TRX000799,118979,DEBIT,2024-01-29T13:21:00
TRX000800,112055,DEBIT,2024-01-23T03:22:00
TRX000801,105790,CREDIT,2024-01-05T12:42:00
TRX000802,109886,CREDIT,2024-01-22T17:42:00
TRX000803,100894,CREDIT,2024-01-13T12:12:00
TRX000804,116365,DEBIT,2024-01-22T06:52:00
TRX000805,121203,CREDIT,2024-01-11T23:01:00
TRX000806,112035,DEBIT,2024-01-30T11:47:00
TRX000807,101917,DEBIT,2024-01-21T12:14:00
TRX000808,131903,DEBIT,2024-01-31T20:38:00
TRX000809,118220,CREDIT,2024-01-05T22:47:00
TRX000810,125004,DEBIT,2024-01-09T23:20:00
TRX000811,123055,DEBIT,2024-01-15T04:34:00
TRX000812,120541,CREDIT,2024-01-12T07:47:00
TRX000813,115775,DEBIT,2024-01-31T22:09:00
TRX000814,124590,DEBIT,2024-01-07T11:28:00
TRX000815,126255,CREDIT,2024-01-26T01:38:00
TRX000816,104165,DEBIT,2024-01-14T07:20:00
TRX000817,102754,CREDIT,2024-01-23T20:07:00
TRX000818,118923,DEBIT,2024-01-10T21:37:00
TRX000819,120190,CREDIT,2024-01-28T01:37:00
TRX000820,113906,CREDIT,2024-01-04T01:57:00
TRX000821,111210,CREDIT,2024-01-14T22:18:00
TRX000822,116993,DEBIT,2024-01-22T23:19:00
TRX000823,132577,CREDIT,2024-01-05T09:45:00
TRX000824,131622,CREDIT,2024-01-07T19:34:00
TRX000825,112097,DEBIT,2024-01-20T14:36:00
TRX000826,117587,CREDIT,2024-01-13T14:24:00
TRX000827,117146,DEBIT,2024-01-30T07:31:00
TRX000828,108631,DEBIT,2024-01-16T05:12:00
TRX000829,101162,DEBIT,2024-01-29T22:07:00
TRX000830,129908,CREDIT,2024-01-14T17:02:00
TRX000831,121928,DEBIT,2024-01-29T00:22:00
TRX000832,130299,CREDIT,2024-01-08T23:23:00
TRX000833,103605,CREDIT,2024-01-29T03:18:00
TRX000834,122455,DEBIT,2024-01-26T01:43:00
TRX000835,111615,CREDIT,2024-01-22T00:56:00
TRX000836,123347,DEBIT,2024-01-05T10:25:00
TRX000837,104705,DEBIT,2024-01-16T02:03:00
TRX000838,108025,DEBIT,2024-01-22T22:01:00
TRX000839,131110,CREDIT,2024-01-22T20:43:00
TRX000840,124762,DEBIT,2024-01-30T09:20:00
TRX000841,126549,CREDIT,2024-01-02T03:37:00
TRX000842,130346,DEBIT,2024-01-09T20:33:00
TRX000843,104724,CREDIT,2024-01-26T15:54:00
TRX000844,115947,DEBIT,2024-01-29T13:06:00
TRX000845,130365,CREDIT,2024-01-18T17:39:00
TRX000846,130846,DEBIT,2024-01-21T16:00:00
TRX000847,121960,CREDIT,2024-01-12T07:00:00
TRX000848,113332,CREDIT,2024-01-23T10:12:00
TRX000849,128454,DEBIT,2024-01-01T05:10:00
TRX000850,116406,DEBIT,2024-01-26T13:55:00
TRX000851,111146,DEBIT,2024-01-28T21:41:00
TRX000852,108893,CREDIT,2024-01-26T19:43:00
TRX000853,119672,DEBIT,2024-01-04T05:10:00
TRX000854,115085,DEBIT,2024-01-14T05:03:00
TRX000855,112293,CREDIT,2024-01-24T23:39:00
TRX000856,125814,DEBIT,2024-01-06T14:37:00
TRX000857,101398,CREDIT,2024-01-11T08:22:00
TRX000858,111300,DEBIT,2024-01-17T09:44:00
TRX000859,115969,DEBIT,2024-01-04T14:30:00
TRX000860,113828,DEBIT,2024-01-23T15:54:00
TRX000861,132376,CREDIT,2024-01-23T16:28:00
TRX000862,102798,CREDIT,2024-01-17T07:16:00
TRX000863,122531,DEBIT,2024-01-08T15:11:00
TRX000864,113291,DEBIT,2024-01-16T06:20:00
TRX000865,109539,CREDIT,2024-01-19T04:13:00
TRX000866,110457,CREDIT,2024-01-30T07:55:00
TRX000867,109381,CREDIT,2024-01-07T11:15:00
TRX000868,117625,CREDIT,2024-01-07T17:25:00
TRX000869,117965,DEBIT,2024-01-21T11:58:00
TRX000870,119425,CREDIT,2024-01-11T04:41:00
TRX000871,101843,CREDIT,2024-01-05T21:07:00
TRX000872,128727,CREDIT,2024-01-13T08:39:00
TRX000873,132308,CREDIT,2024-01-16T17:19:00
TRX000874,110293,DEBIT,2024-01-27T11:23:00
TRX000875,100875,CREDIT,2024-01-03T23:55:00
TRX000876,129870,DEBIT,2024-01-25T11:29:00
TRX000877,125464,CREDIT,2024-01-28T14:34:00
TRX000878,126055,CREDIT,2024-01-21T14:16:00
TRX000879,128722,CREDIT,2024-01-07T12:30:00
TRX000880,110267,CREDIT,2024-01-11T12:47:00
TRX000881,116508,CREDIT,2024-01-05T12:14:00
TRX000882,107573,CREDIT,2024-01-07T14:20:00
TRX000883,112982,CREDIT,2024-01-07T19:57:00
TRX000884,127955,CREDIT,2024-01-23T04:47:00
TRX000885,132288,DEBIT,2024-01-12T14:14:00
TRX000886,131416,DEBIT,2024-01-29T18:01:00
TRX000887,132328,CREDIT,2024-01-22T01:47:00
TRX000888,119189,DEBIT,2024-01-03T22:58:00
TRX000889,106236,DEBIT,2024-01-15T23:25:00
TRX000890,127440,CREDIT,2024-01-22T10:22:00
TRX000891,121750,CREDIT,2024-01-05T13:20:00
TRX000892,129139,CREDIT,2024-01-30T06:45:00
TRX000893,114781,DEBIT,2024-01-08T00:00:00
TRX000894,103180,DEBIT,2024-01-09T19:09:00
TRX000895,117643,DEBIT,2024-01-18T00:12:00
TRX000896,115007,DEBIT,2024-01-23T01:12:00
TRX000897,122944,CREDIT,2024-01-28T16:05:00
TRX000898,116283,CREDIT,2024-01-14T01:19:00
TRX000899,107814,CREDIT,2024-01-26T19:33:00
TRX000900,127446,DEBIT,2024-01-19T18:16:00
TRX000901,131023,CREDIT,2024-01-29T09:29:00
TRX000902,104533,CREDIT,2024-01-17T22:19:00
TRX000903,107995,CREDIT,2024-01-10T07:25:00
TRX000904,119694,CREDIT,2024-01-03T16:16:00
TRX000905,123327,CREDIT,2024-01-31T07:04:00
TRX000906,125415,DEBIT,2024-01-10T05:21:00
TRX000907,119756,CREDIT,2024-01-18T10:50:00
TRX000908,124767,DEBIT,2024-01-19T09:05:00
TRX000909,121030,DEBIT,2024-01-20T08:49:00
TRX000910,131745,CREDIT,2024-01-08T22:00:00
TRX000911,132645,DEBIT,2024-01-01T07:56:00
TRX000912,115667,DEBIT,2024-01-08T13:25:00
TRX000913,100573,DEBIT,2024-01-01T10:12:00
TRX000914,130208,CREDIT,2024-01-18T07:24:00
TRX000915,120379,CREDIT,2024-01-14T04:23:00
TRX000916,125101,CREDIT,2024-01-03T03:50:00
TRX000917,112442,CREDIT,2024-01-16T00:55:00
TRX000918,111482,CREDIT,2024-01-10T15:01:00
TRX000919,128355,DEBIT,2024-01-25T08:29:00
TRX000920,103515,DEBIT,2024-01-31T12:16:00
TRX000921,132363,DEBIT,2024-01-14T02:55:00
TRX000922,107277,DEBIT,2024-01-15T03:16:00
TRX000923,107410,DEBIT,2024-01-20T19:22:00
TRX000924,124700,CREDIT,2024-01-27T10:48:00
TRX000925,110834,CREDIT,2024-01-02T16:27:00
TRX000926,123400,DEBIT,2024-01-24T05:30:00
TRX000927,115384,CREDIT,2024-01-20T04:46:00
TRX000928,122864,DEBIT,2024-01-27T06:59:00
TRX000929,113475,DEBIT,2024-01-06T22:42:00
TRX000930,107573,CREDIT,2024-01-01T16:49:00
TRX000931,115420,DEBIT,2024-01-25T01:42:00
TRX000932,130883,DEBIT,2024-01-05T13:09:00
TRX000933,100607,CREDIT,2024-01-21T13:18:00
TRX000934,127115,CREDIT,2024-01-31T12:27:00
TRX000935,123638,CREDIT,2024-01-21T17:17:00
TRX000936,105304,DEBIT,2024-01-16T01:06:00
TRX000937,123279,CREDIT,2024-01-25T21:28:00
TRX000938,128758,DEBIT,2024-01-14T02:13:00
TRX000939,131727,DEBIT,2024-01-06T10:06:00
TRX000940,111221,CREDIT,2024-01-05T23:17:00
TRX000941,123712,CREDIT,2024-01-29T12:42:00
TRX000942,111076,DEBIT,2024-01-14T15:28:00
TRX000943,131098,CREDIT,2024-01-19T18:11:00
TRX000944,116435,CREDIT,2024-01-12T05:55:00
TRX000945,117377,DEBIT,2024-01-18T14:39:00
TRX000946,114574,DEBIT,2024-01-09T01:06:00
TRX000947,122896,CREDIT,2024-01-21T06:53:00
TRX000948,102467,CREDIT,2024-01-14T00:35:00
TRX000949,108509,DEBIT,2024-01-03T19:25:00
TRX000950,106251,DEBIT,2024-01-25T12:51:00
TRX000951,112844,CREDIT,2024-01-01T21:53:00
TRX000952,102303,CREDIT,2024-01-25T07:12:00
TRX000953,123066,CREDIT,2024-01-15T10:52:00
TRX000954,113941,CREDIT,2024-01-25T10:55:00
TRX000955,106283,CREDIT,2024-01-24T02:37:00
TRX000956,118774,DEBIT,2024-01-12T17:12:00
TRX000957,104142,CREDIT,2024-01-25T16:29:00
TRX000958,130200,CREDIT,2024-01-31T12:47:00
TRX000959,102370,CREDIT,2024-01-09T03:43:00
TRX000960,123254,CREDIT,2024-01-20T07:34:00
TRX000961,119397,CREDIT,2024-01-24T14:46:00
TRX000962,108287,DEBIT,2024-01-30T19:14:00
TRX000963,102813,CREDIT,2024-01-03T05:27:00
TRX000964,121367,DEBIT,2024-01-01T18:12:00
TRX000965,101204,DEBIT,2024-01-19T06:15:00
TRX000966,127037,CREDIT,2024-01-10T14:41:00
TRX000967,101340,CREDIT,2024-01-19T13:04:00
TRX000968,124940,CREDIT,2024-01-28T12:33:00
TRX000969,126139,CREDIT,2024-01-03T20:25:00
TRX000970,129692,DEBIT,2024-01-13T17:02:00
TRX000971,102029,CREDIT,2024-01-12T05:23:00
TRX000972,115177,CREDIT,2024-01-14T22:50:00
TRX000973,126845,DEBIT,2024-01-09T05:46:00
TRX000974,132679,DEBIT,2024-01-09T02:13:00
TRX000975,132712,CREDIT,2024-01-29T20:06:00
TRX000976,131219,CREDIT,2024-01-06T12:21:00
TRX000977,108415,CREDIT,2024-01-16T09:52:00
TRX000978,112793,CREDIT,2024-01-11T12:48:00
TRX000979,104972,CREDIT,2024-01-24T18:54:00
TRX000980,110315,DEBIT,2024-01-15T11:51:00
TRX000981,122787,DEBIT,2024-01-01T00:15:00
TRX000982,108323,CREDIT,2024-01-14T16:15:00
TRX000983,109533,CREDIT,2024-01-14T14:32:00
TRX000984,105273,DEBIT,2024-01-03T15:41:00
TRX000985,123009,CREDIT,2024-01-17T22:54:00
TRX000986,103038,DEBIT,2024-01-05T08:24:00
TRX000987,113819,DEBIT,2024-01-11T00:42:00
TRX000988,112217,CREDIT,2024-01-19T20:08:00
TRX000989,130539,CREDIT,2024-01-23T22:21:00
TRX000990,130261,DEBIT,2024-01-31T09:52:00
TRX000991,109250,CREDIT,2024-01-17T22:37:00
TRX000992,101543,CREDIT,2024-01-13T11:04:00
TRX000993,116510,CREDIT,2024-01-24T17:43:00
TRX000994,100400,DEBIT,2024-01-28T11:35:00
TRX000995,101027,CREDIT,2024-01-10T08:15:00
TRX000996,107691,CREDIT,2024-01-16T09:30:00
TRX000997,128455,DEBIT,2024-01-27T12:24:00
